"RSV_ID","SKU_ID","DC_ID","GID_MKT_CD","RSV_QTY","LST_UPDT_DTTM","LST_UPDT_USER_ID","ORDER_NO","XPCT_SHP_DT"
"201808241332143078800","2877290221105","6450",US,1,2018-08-24 13:32:14,ECOM,,
"201808241403423589170","3393240020008","6425",US,1,2018-08-24 14:03:42,ECOM,,
"201808241405442476490","2910570220003","5522",US,1,2018-08-24 14:05:44,ECOM,,
"201808241333149842720","2855090220612","5892",US,1,2018-08-24 13:33:14,ECOM,,
"201808241437486204300","2195780620001","6552",US,1,2018-08-24 14:37:48,ECOM,,
"201808241333149996380","2852870520612","5892",US,1,2018-08-24 13:33:15,ECOM,,
"201808241337209173430","2191070024000","5963",US,1,2018-08-24 13:37:20,ECOM,,
"201808241333244668140","2863890523000","5045",US,1,2018-08-24 13:33:24,ECOM,,
"201808241333272136130","3409640020003","4469",US,2,2018-08-24 13:33:27,ECOM,,
"201808241408272047050","2913180121108","5599",US,1,2018-08-24 14:08:27,ECOM,,
"201808241408272943860","9379250120003","5599",US,1,2018-08-24 14:08:27,ECOM,,
"201808241408273300760","2853320020003","5599",US,1,2018-08-24 14:08:27,ECOM,,
"201808241408493506950","2016521020001","6180",US,1,2018-08-24 14:08:49,ECOM,,
"201808241415573192290","8579740621107","3794",US,1,2018-08-24 14:15:57,ECOM,,
"201808241421377338190","2019850520005","5174",US,1,2018-08-24 14:21:37,ECOM,,
"201808241411090400440","6471910021403","5779",US,1,2018-08-24 14:11:09,ECOM,,
"201808241441040067610","2016160720002","5912",US,2,2018-08-24 14:41:04,ECOM,,
"201808221705206813140","2837950620002","5133",US,1,2018-08-22 17:12:07,ordervalidate,TK76WPW,
"201808241411263283820","2911930025000","6366",US,1,2018-08-24 14:11:26,ECOM,,
"201808241454167540650","2853320021824","5346",US,1,2018-08-24 14:54:16,ECOM,,
"201808241454385720700","8982330120004","5596",US,1,2018-08-24 14:54:38,ECOM,,
"201808240940180756370","2059190220001","5669",US,1,2018-08-24 09:47:08,ordervalidate,TK6SCDX,
"201808241449285174360","8229190121602","6787",US,1,2018-08-24 14:49:28,ECOM,,
"201808241418168687630","2196280720004","3268",US,1,2018-08-24 14:18:16,ECOM,,
"201808241443339249810","2843610120014","5636",US,1,2018-08-24 14:43:33,ECOM,,
"201808241449363778670","3457580225000","6788",US,1,2018-08-24 14:49:36,ECOM,,
"201808241500036139640","2226940120004","6226",US,1,2018-08-24 15:00:03,ECOM,,
"201808182328426672590","2893050020003","6210",US,2,2018-08-18 23:38:14,ordervalidate,TK8B94V,
"201808241433248471590","2173390020003","5930",US,1,2018-08-24 14:33:24,ECOM,,
"201808241433248668700","2853320020036","5930",US,1,2018-08-24 14:33:24,ECOM,,
"201808191105257570090","2026900120007","6481",US,1,2018-08-19 11:12:57,ordervalidate,TK89C9V,
"201808241433249358420","2853600020003","5930",US,1,2018-08-24 14:33:24,ECOM,,
"201808241412399012440","1493490120004","6515",US,1,2018-08-24 14:12:39,ECOM,,
"201808241333272328130","2899730520002","4469",US,1,2018-08-24 13:33:27,ECOM,,
"201808241333423602260","2023440020003","5135",US,1,2018-08-24 13:33:42,ECOM,,
"201808241339490238420","2907630020002","6047",US,1,2018-08-24 13:39:49,ECOM,,
"201808241422332469500","2873860123000","4212",US,1,2018-08-24 14:22:33,ECOM,,
"201808241423436185020","2911890325000","5696",US,1,2018-08-24 14:23:43,ECOM,,
"201808241444253688770","2855510120004","4453",US,1,2018-08-24 14:44:25,ECOM,,
"201808241423528663360","2198410020402","5468",US,1,2018-08-24 14:23:52,ECOM,,
"201808241425262848680","9543470221108","3911",US,1,2018-08-24 14:25:26,ECOM,,
"201808241438399906550","2217790120002","6187",US,1,2018-08-24 14:38:39,ECOM,,
"201808241426040729270","8639730120004","3526",US,1,2018-08-24 14:26:04,ECOM,,
"201808241433326861900","2058670120003","6481",US,1,2018-08-24 14:33:32,ECOM,,
"201808241429448086120","2845520124000","7840",US,1,2018-08-24 14:37:36,ordervalidate,TK6QS1N,
"201808241441482338560","2952650121001","6226",US,1,2018-08-24 14:41:48,ECOM,,
"201808241444355476010","1446520020000","6083",US,1,2018-08-24 14:44:35,ECOM,,
"201808241405089969510","2853160021218","3265",US,1,2018-08-24 14:05:08,ECOM,,
"201808241449440029600","3400300020002","5892",US,1,2018-08-24 14:49:44,ECOM,,
"201808241516313833350","2181983021105","6450",US,1,2018-08-24 15:16:31,ECOM,,
"201808241517147688920","2853600220003","6431",US,1,2018-08-24 15:17:14,ECOM,,
"201808241319145833170","7755500122000","3990",US,1,2018-08-24 13:19:14,ECOM,,
"201808241517147118930","2852870020003","6431",US,1,2018-08-24 15:17:14,ECOM,,
"201808241338020002920","2204800220003","5366",US,1,2018-08-24 13:38:02,ECOM,,
"201808241335181957550","3457580724000","3071",US,1,2018-08-24 13:35:18,ECOM,,
"201808231515205822560","8586410020008","5891",US,1,2018-08-23 15:56:29,ordervalidate,TK71BDD,
"201808241520482029120","8579740821106","5181",US,1,2018-08-24 15:20:48,ECOM,,
"201808241345438832830","3393390023000","6577",US,1,2018-08-24 13:45:43,ECOM,,
"201808241522082702560","3390710020002","5129",US,1,2018-08-24 15:22:08,ECOM,,
"201808241342297654330","2876620220001","682",US,1,2018-08-24 13:42:29,ECOM,,
"201808241345457455720","2857050420004","4505",US,1,2018-08-24 13:45:45,ECOM,,
"201808241326369497650","2843620220010","838",US,3,2018-08-24 13:26:36,ECOM,,
"201808241329033457490","2176380920001","6019",US,1,2018-08-24 13:29:03,ECOM,,
"201808181158022445770","2016520020001","5673",US,1,2018-08-18 12:12:39,ordervalidate,TK8GB9T,
"201808241406337595980","5077441220004","5524",US,1,2018-08-24 14:06:33,ECOM,,
"201808241345515522500","9543472721107","5870",US,1,2018-08-24 13:45:51,ECOM,,
"201808241327163877290","2922510220012","3980",US,1,2018-08-24 13:27:16,ECOM,,
"201808241355058297220","8296710020802","5522",US,1,2018-08-24 13:55:05,ECOM,,
"201808241335182347280","2859160023000","3071",US,1,2018-08-24 13:35:18,ECOM,,
"201808241335182516050","2859160125000","3071",US,1,2018-08-24 13:35:18,ECOM,,
"201808241335182835030","2845520025000","3071",US,1,2018-08-24 13:35:18,ECOM,,
"201808191830387623450","2808510224000","6210",US,1,2018-08-19 18:48:17,ordervalidate,TK84RX4,
"201808241335183304870","2851110325000","3071",US,1,2018-08-24 13:35:18,ECOM,,
"201808241447474647880","8982330220003","5145",US,1,2018-08-24 14:47:47,ECOM,,
"201808241338340059810","1403670120000","4545",US,1,2018-08-24 13:38:34,ECOM,,
"201808241336315466610","8545750820003","6433",US,1,2018-08-24 13:36:31,ECOM,,
"201808241336372060220","2016520320000","5569",US,1,2018-08-24 13:36:37,ECOM,,
"201808241342433606330","2907650020001","6064",US,1,2018-08-24 13:42:43,ECOM,,
"201808241344410388440","2922510120014","6707",US,1,2018-08-24 13:44:41,ECOM,,
"201808241415487763390","2058480023432","4833",US,1,2018-08-24 14:15:48,ECOM,,
"201808201332550739800","2839280020006","6441",US,1,2018-08-20 13:36:56,ordervalidate,TK7KJXQ,
"201808241346039520500","2857050120004","4505",US,1,2018-08-24 13:46:03,ECOM,,
"201808241347346813500","2200630523132","5679",US,1,2018-08-24 13:47:34,ECOM,,
"201808240940095889870","2059190520001","5669",US,1,2018-08-24 09:47:08,ordervalidate,TK6SCDX,
"201808241347551424970","5074410021105","6777",US,1,2018-08-24 13:47:55,ECOM,,
"201808241357047167620","2045150020602","6553",US,1,2018-08-24 13:57:04,ECOM,,
"201808241449440256250","3394720120002","5892",US,1,2018-08-24 14:49:44,ECOM,,
"201808241424383558160","2853600120036","4232",US,1,2018-08-24 14:24:38,ECOM,,
"201808241430323249940","2197420220003","3297",US,1,2018-08-24 14:30:32,ECOM,,
"201808241400029174120","2846190020004","3997",US,1,2018-08-24 14:00:02,ECOM,,
"201808241400473347520","7722960220012","5851",US,1,2018-08-24 14:00:47,ECOM,,
"201808241407275650030","2862550224000","3978",US,2,2018-08-24 14:07:27,ECOM,,
"201808241409005735830","2907080020001","5917",US,1,2018-08-24 14:09:00,ECOM,,
"201808241436212389980","4787571725000","5359",US,1,2018-08-24 14:36:21,ECOM,,
"201808241413413266820","2891900220003","5522",US,2,2018-08-24 14:13:41,ECOM,,
"201808241415428774530","2016620220001","6584",US,1,2018-08-24 14:15:42,ECOM,,
"201808241430263927910","8560450020003","7524",US,1,2018-08-24 14:30:26,ECOM,,
"201808241453031723350","2181622520001","6348",US,1,2018-08-24 14:53:03,ECOM,,
"201808241425345766630","3407230120003","5137",US,1,2018-08-24 14:25:34,ECOM,,
"201808241426097752310","2899730020005","5673",US,1,2018-08-24 14:26:09,ECOM,,
"201808241431442431270","2071900020001","6624",US,1,2018-08-24 14:31:44,ECOM,,
"201808241433308865710","2869760024545","5415",US,1,2018-08-24 14:33:30,ECOM,,
"201808241524497836760","3405720121224","4514",US,1,2018-08-24 15:24:49,ECOM,,
"201808171452589924270","1347461321202","5867",US,1,2018-08-17 15:22:36,ordervalidate,TK8LC3J,
"201808190953256041620","2046510120003","5641",US,2,2018-08-19 10:00:42,ordervalidate,TK89QQS,
"201808241356194176450","2055460220003","4232",US,1,2018-08-24 13:56:19,ECOM,,
"201808241426233242650","1448480520003","5727",US,1,2018-08-24 14:26:23,ECOM,,
"201808230613560624060","7141080020000","5589",US,1,2018-08-23 06:17:24,ordervalidate,TK73YCH,
"201808241447371373010","5077640420000","5834",US,1,2018-08-24 14:47:37,ECOM,,
"201808241500444237320","2857050120000","3282",US,1,2018-08-24 15:00:44,ECOM,,
"201808241316392905500","2876650021107","5530",US,1,2018-08-24 13:16:39,ECOM,,
"201808241516424874870","2869170020007","5335",US,1,2018-08-24 15:16:42,ECOM,,
"201808201033149271060","2046531020002","5861",US,1,2018-08-20 10:41:58,ordervalidate,TK7LSQ4,
"201808241333537374090","3404450020000","5390",US,1,2018-08-24 13:33:53,ECOM,,
"201808241405180615170","2856380220003","5786",US,1,2018-08-24 14:05:18,ECOM,,
"201808211807115905670","2178710320001","4581",US,1,2018-08-21 18:29:20,ordervalidate,TK7BFSS,
"201808241337253046870","3396540021002","3280",US,1,2018-08-24 13:37:25,ECOM,,
"201808241448442861160","1365790020010","840",US,1,2018-08-24 14:48:44,ECOM,,
"201808241345526880660","2910440220002","5975",US,1,2018-08-24 13:45:52,ECOM,,
"201808241336434096380","8579740421106","5870",US,1,2018-08-24 13:36:43,ECOM,,
"201808241336434463400","2196530021106","5870",US,1,2018-08-24 13:36:43,ECOM,,
"201808230907548507210","2203810223130","6499",US,1,2018-08-23 09:22:49,ordervalidate,TK73W28,
"201808241452546953770","2852190320004","5599",US,1,2018-08-24 14:52:54,ECOM,,
"201808241340586153430","7707030023830","5976",US,2,2018-08-24 13:40:58,ECOM,,
"201808241346427299620","2234410020002","3505",US,1,2018-08-24 13:46:42,ECOM,,
"201808241411448947370","3390550120003","6490",US,1,2018-08-24 14:11:44,ECOM,,
"201808241427341268120","2200630223630","5366",US,1,2018-08-24 14:27:34,ECOM,,
"201808241349496645830","2856360420003","3464",US,1,2018-08-24 13:49:49,ECOM,,
"201808241356513592760","2163670021002","532",US,1,2018-08-24 13:56:51,ECOM,,
"201808241450519602470","2020640420002","6210",US,1,2018-08-24 14:50:51,ECOM,,
"201808241429138010010","3407040120004","6034",US,1,2018-08-24 14:29:13,ECOM,,
"201808241501383925940","2016160620000","5927",US,1,2018-08-24 15:01:38,ECOM,,
"201808241520063539530","7722960120008","3291",US,1,2018-08-24 15:20:06,ECOM,,
"201808241502479247190","3401350420004","7171",US,1,2018-08-24 15:02:47,ECOM,,
"201808241451076989770","2843620020801","5520",US,1,2018-08-24 14:51:07,ECOM,,
"201808241453586131010","2058140220038","5120",US,1,2018-08-24 14:53:58,ECOM,,
"201808241316393072980","2913180421108","5530",US,1,2018-08-24 13:16:39,ECOM,,
"201808241434486635460","2842760320008","5115",US,1,2018-08-24 14:34:48,ECOM,,
"201808241521245087100","3402770020004","6043",US,1,2018-08-24 15:21:24,ECOM,,
"201808241436232415810","2046860320003","6481",US,1,2018-08-24 14:36:23,ECOM,,
"201808241436335151460","3389950020003","5788",US,1,2018-08-24 14:36:33,ECOM,,
"201808221333125878170","2843610020010","3997",US,3,2018-08-22 13:51:24,ordervalidate,TK77JDJ,
"201808241439375030310","2854920220003","6178",US,1,2018-08-24 14:39:37,ECOM,,
"201808241454261715690","2230130820002","3117",US,1,2018-08-24 14:54:26,ECOM,,
"201808241457219796670","2899730120003","4518",US,1,2018-08-24 15:25:39,ordervalidate,TK6QJY5,
"201808241441423164240","2912410523000","6146",US,1,2018-08-24 14:41:42,ECOM,,
"201808241513191640410","2854070320612","5900",US,1,2018-08-24 15:13:19,ECOM,,
"201808241441481911250","7813480321001","6226",US,1,2018-08-24 14:41:48,ECOM,,
"201808241441482120790","7813481021001","6226",US,1,2018-08-24 14:41:48,ECOM,,
"201808241521268219070","2865150825000","5618",US,1,2018-08-24 15:21:26,ECOM,,
"201808241442312774430","2908380020002","6444",US,1,2018-08-24 14:42:31,ECOM,,
"201808241442379628860","3392370120006","3451",US,1,2018-08-24 14:42:37,ECOM,,
"201808241325562354650","2838930120007","3493",US,1,2018-08-24 13:25:56,ECOM,,
"201808201741496312300","3395050020010","6489",US,1,2018-08-20 17:49:20,ordervalidate,TK7XY2G,
"201808241513339606090","7747660920002","5171",US,1,2018-08-24 15:13:33,ECOM,,
"201808241328223650050","3394680020004","5930",US,1,2018-08-24 13:28:22,ECOM,,
"201808241514377396010","3399460020003","3314",US,2,2018-08-24 15:14:37,ECOM,,
"201808241514489230920","2953604320002","3068",US,1,2018-08-24 15:14:48,ECOM,,
"201808241341054915250","5063930020003","7215",US,1,2018-08-24 13:41:05,ECOM,,
"201808241443359281190","8982330220003","3379",US,1,2018-08-24 14:43:35,ECOM,,
"201808171026298071910","2852870220612","6153",US,1,2018-08-17 11:01:49,ordervalidate,TK8N1F3,
"201808231507417813140","7734920122000","5891",US,1,2018-08-23 15:56:29,ordervalidate,TK71BDD,
"201808231528485083250","2893180220008","5934",US,1,2018-08-23 15:42:27,ordervalidate,TK71DVW,
"201808170717520441620","3407040020001","5934",US,1,2018-08-17 07:26:43,ordervalidate,TK8NQGC,
"201808241450296265140","2865120222000","5699",US,1,2018-08-24 14:50:29,ECOM,,
"201808241419106912370","7734920124000","5267",US,1,2018-08-24 14:19:10,ECOM,,
"201808181516343143460","2872870220002","4515",US,1,2018-08-18 15:27:00,ordervalidate,TK8WPGY,
"201808241456560012040","2093130221106","6548",US,4,2018-08-24 14:56:56,ECOM,,
"201808241440295084980","1447580021002","5506",US,1,2018-08-24 14:40:29,ECOM,,
"201808241432443891710","2872410020612","6210",US,1,2018-08-24 14:32:44,ECOM,,
"201808241437056883970","2853320120036","6178",US,1,2018-08-24 14:37:05,ECOM,,
"201808241511134787870","2073590021602","5650",US,1,2018-08-24 15:11:13,ECOM,,
"201808241503184869850","2913180221105","5698",US,1,2018-08-24 15:03:18,ECOM,,
"201808241440295354850","2876621120002","5506",US,1,2018-08-24 14:40:29,ECOM,,
"201808241441254995800","4378890020003","5975",US,1,2018-08-24 14:41:25,ECOM,,
"201808241441410831850","2174900020036","4513",US,1,2018-08-24 14:41:41,ECOM,,
"201808241446000461790","2020640420003","5934",US,1,2018-08-24 14:46:00,ECOM,,
"201808241451122202580","2234220121107","4580",US,1,2018-08-24 14:51:12,ECOM,,
"201808241324355656310","2758022620002","3416",US,1,2018-08-24 13:24:35,ECOM,,
"201808241332300758390","2196100020002","7817",US,1,2018-08-24 13:32:30,ECOM,,
"201808241456196317340","2047130020002","5834",US,1,2018-08-24 14:56:19,ECOM,,
"201808241457042051040","2899730320003","4518",US,1,2018-08-24 15:25:39,ordervalidate,TK6QJY5,
"201808241457431424550","8982330020001","3466",US,3,2018-08-24 14:57:43,ECOM,,
"201808241333069323350","7121240020014","5303",US,1,2018-08-24 13:33:06,ECOM,,
"201808241320214370820","8216610620002","5378",US,1,2018-08-24 13:20:21,ECOM,,
"201808241322153728620","2910850120003","6619",US,1,2018-08-24 13:22:15,ECOM,,
"201808241322153899040","2910850220003","6619",US,1,2018-08-24 13:22:15,ECOM,,
"201808241511333371260","8244640020002","3269",US,1,2018-08-24 15:11:33,ECOM,,
"201808231627059295590","8633860220002","5609",US,1,2018-08-23 16:29:03,ordervalidate,TK71755,
"201808241333074732520","8982330120004","6161",US,1,2018-08-24 13:33:07,ECOM,,
"201808171455064659660","8284710220002","5867",US,1,2018-08-17 15:22:36,ordervalidate,TK8LC3J,
"201808171433310072910","2899730120002","5609",US,1,2018-08-17 15:10:19,ordervalidate,TK8LFD2,
"201808241344583459590","2202560020008","5861",US,1,2018-08-24 13:44:58,ECOM,,
"201808241407338140950","2838090420000","5365",US,1,2018-08-24 14:07:33,ECOM,,
"201808190917487592840","2197760220003","5368",US,2,2018-08-19 09:39:46,ordervalidate,TK89TY0,
"201808241446259315340","2862600223000","5738",US,1,2018-08-24 14:46:25,ECOM,,
"201808241447435333140","2840500020002","5934",US,1,2018-08-24 14:47:43,ECOM,,
"201808241448210213560","2225350121105","5522",US,1,2018-08-24 14:48:21,ECOM,,
"201808241449025491500","3390540120002","6169",US,1,2018-08-24 14:49:02,ECOM,,
"201808241452253185990","4809411321602","5929",US,1,2018-08-24 14:52:25,ECOM,,
"201808241451405713590","2196280720004","5060",US,1,2018-08-24 14:51:40,ECOM,,
"201808241455233207520","2839280120008","6035",US,2,2018-08-24 14:55:23,ECOM,,
"201808241525109750770","7813480321802","3491",US,1,2018-08-24 15:25:10,ECOM,,
"201808181517444367780","3395000020016","4515",US,1,2018-08-18 15:27:00,ordervalidate,TK8WPGY,
"201808241350231473320","2020640820003","9346",US,1,2018-08-24 13:50:23,ECOM,,
"201808241350301203150","3390550020000","6499",US,1,2018-08-24 13:50:30,ECOM,,
"201808231524293555980","2908800220002","5934",US,1,2018-08-23 15:42:27,ordervalidate,TK71DVW,
"201808241353302355600","2841990120036","5831",US,1,2018-08-24 13:53:30,ECOM,,
"201808241459412240660","3396210021602","6085",US,1,2018-08-24 14:59:41,ECOM,,
"201808221310436769740","7725690020002","3997",US,1,2018-08-22 13:51:24,ordervalidate,TK77JDJ,
"201808231531316238320","2187380220002","5934",US,1,2018-08-23 15:42:27,ordervalidate,TK71DVW,
"201808191002545900310","2892140420002","5641",US,3,2018-08-19 10:22:57,ordervalidate,TK89LNN,
"201808211837505850110","2862040320003","682",US,1,2018-08-21 18:53:50,ordervalidate,TK7BCXY,
"201808191041369510200","2872370020002","5641",US,2,2018-08-19 10:43:33,ordervalidate,TK89XJ3,
"201808211803551328000","8625750020006","4581",US,1,2018-08-21 18:29:20,ordervalidate,TK7BFSS,
"201808241302054020210","7669900020010","3994",US,3,2018-08-24 13:08:52,ordervalidate,TK6RC17,
"201808190824481696610","2953541520003","5368",US,2,2018-08-19 08:27:31,ordervalidate,TK8V95B,
"201808190056007199290","3392280223630","3367",US,1,2018-08-19 00:57:25,ordervalidate,TK8VT2B,
"201808190838267636690","2030610220001","5368",US,1,2018-08-19 08:44:45,ordervalidate,TK8V72G,
"201808241344158938040","1456900023832","5934",US,1,2018-08-24 13:44:15,ECOM,,
"201808241346004576670","2837830020802","3122",US,1,2018-08-24 13:46:00,ECOM,,
"201808241347208618530","3417860221218","5730",US,1,2018-08-24 13:47:20,ECOM,,
"201808241347208905330","2867860024000","5730",US,1,2018-08-24 13:47:20,ECOM,,
"201808241349027084320","2842680120001","6579",US,1,2018-08-24 13:49:02,ECOM,,
"201808241400473150620","8987090021107","5851",US,2,2018-08-24 14:00:47,ECOM,,
"201808241352582827540","7118610020001","5400",US,1,2018-08-24 13:52:58,ECOM,,
"201808241506454436620","2235470424000","5238",US,1,2018-08-24 15:06:45,ECOM,,
"201808241520023552730","2854780120036","5367",US,1,2018-08-24 15:20:02,ECOM,,
"201808241513253912650","4870130020003","6706",US,1,2018-08-24 15:13:25,ECOM,,
"201808241506509918510","2206580220003","6547",US,1,2018-08-24 15:06:50,ECOM,,
"201808241509439152250","2175960920002","7191",US,1,2018-08-24 15:09:43,ECOM,,
"201808241521027074870","6471910020602","5267",US,1,2018-08-24 15:21:02,ECOM,,
"201808241513533680090","2863910924000","6456",US,1,2018-08-24 15:13:53,ECOM,,
"201808241515100623880","2051270120004","5766",US,1,2018-08-24 15:15:10,ECOM,,
"201808241525047364570","1419040021401","6190",US,1,2018-08-24 15:25:04,ECOM,,
"201808241520498840110","2899730120003","5071",US,1,2018-08-24 15:20:49,ECOM,,
"201808241520514615380","3396540020802","5688",US,1,2018-08-24 15:20:51,ECOM,,
"201808241521109182110","2922510120014","5189",US,1,2018-08-24 15:21:10,ECOM,,
"201808241522439088270","2016620020003","7208",US,1,2018-08-24 15:22:43,ECOM,,
"201808241523292668700","2840500120002","6196",US,1,2018-08-24 15:23:29,ECOM,,
"201808241525136505030","2887030022002","6552",US,1,2018-08-24 15:25:13,ECOM,,
"201808241445304518320","1522160720001","5389",US,1,2018-08-24 14:45:30,ECOM,,
"201808222147126276870","2856930020004","5899",US,1,2018-08-22 21:54:04,ordervalidate,TK74QB1,
"201808241446420104510","2839990120002","5145",US,1,2018-08-24 14:46:42,ECOM,,
"201808241446544259790","2170971220009","6039",US,1,2018-08-24 14:46:54,ECOM,,
"201808241448208550020","6025130421402","5357",US,1,2018-08-24 14:48:20,ECOM,,
"201808241449157092910","2070280220012","5892",US,1,2018-08-24 14:49:15,ECOM,,
"201808241451268274480","2256830020003","5844",US,1,2018-08-24 14:51:26,ECOM,,
"201808241503032749790","2899730320002","5730",US,1,2018-08-24 15:03:03,ECOM,,
"201808241500452138150","3403160020004","3491",US,1,2018-08-24 15:00:45,ECOM,,
"201808241519533087460","3401350520005","5145",US,1,2018-08-24 15:19:53,ECOM,,
"201808241515227279560","2854490220003","5429",US,1,2018-08-24 15:15:22,ECOM,,
"201808241338060811530","5254273921802","3493",US,1,2018-08-24 13:38:06,ECOM,,
"201808241506015774150","7731442820002","3069",US,1,2018-08-24 15:06:01,ECOM,,
"201808241338228544270","8194834220002","6047",US,1,2018-08-24 13:38:22,ECOM,,
"201808241340583083070","1408990220069","3984",US,1,2018-08-24 13:40:58,ECOM,,
"201808241342167780550","2026790020002","6000",US,1,2018-08-24 13:42:16,ECOM,,
"201808241350490537940","2910850520002","5045",US,1,2018-08-24 13:50:49,ECOM,,
"201808241351244928640","1477400121107","6062",US,1,2018-08-24 13:51:24,ECOM,,
"201808241351426327310","2067430021107","5870",US,1,2018-08-24 13:51:42,ECOM,,
"201808241354364390120","2217800020001","6784",US,1,2018-08-24 13:54:36,ECOM,,
"201808241356358461930","2854070621218","5963",US,1,2018-08-24 13:56:35,ECOM,,
"201808241356524056100","2853520820004","4578",US,1,2018-08-24 13:56:52,ECOM,,
"201808241356590664930","2059190520004","6211",US,1,2018-08-24 13:56:59,ECOM,,
"201808241357009223080","2170970420007","5148",US,1,2018-08-24 13:57:00,ECOM,,
"201808241415274508410","2845520124000","3058",US,1,2018-08-24 14:15:27,ECOM,,
"201808241420226847540","2847390520002","5024",US,1,2018-08-24 14:20:22,ECOM,,
"201808241357353096510","3408890020004","4545",US,1,2018-08-24 13:57:35,ECOM,,
"201808241401558401660","2865150425000","5834",US,1,2018-08-24 14:01:55,ECOM,,
"201808241407528922880","2858060121218","5694",US,1,2018-08-24 14:07:52,ECOM,,
"201808241516090887110","6364581620003","6509",US,1,2018-08-24 15:16:09,ECOM,,
"201808241516330546250","2892130120001","4830",US,1,2018-08-24 15:16:33,ECOM,,
"201808241408586412810","2020640820003","5522",US,1,2018-08-24 14:08:58,ECOM,,
"201808241517305275160","2094160720003","5639",US,1,2018-08-24 15:17:30,ECOM,,
"201808241524438511240","2952650120402","6433",US,1,2018-08-24 15:24:43,ECOM,,
"201808241332060968410","1419040020802","5328",US,1,2018-08-24 13:32:06,ECOM,,
"201808211149490163970","5254270220402","6043",US,1,2018-08-21 12:13:57,ordervalidate,TK7DJR0,
"201808241329337674120","2869190020009","3793",US,1,2018-08-24 13:29:33,ECOM,,
"201808241331019362460","8562100920004","5015",US,1,2018-08-24 13:31:01,ECOM,,
"201808241512399778340","6364581620003","6509",US,1,2018-08-24 15:12:39,ECOM,,
"201808190816029083460","4416980423430","5160",US,1,2018-08-19 08:22:24,ordervalidate,TK8V9VG,
"201808241512313394680","2235070020003","6153",US,1,2018-08-24 15:12:31,ECOM,,
"201808241515505777460","3407410020003","5930",US,1,2018-08-24 15:15:50,ECOM,,
"201808241518114916610","2911850321218","9347",US,2,2018-08-24 15:18:11,ECOM,,
"201808241503272080720","3390550120003","3997",US,1,2018-08-24 15:03:27,ECOM,,
"201808241316300251210","1347460521402","3380",US,1,2018-08-24 13:16:30,ECOM,,
"201808241316398395110","2214730020004","6172",US,1,2018-08-24 13:16:39,ECOM,,
"201808241318207855880","1482080023000","6491",US,1,2018-08-24 13:18:20,ECOM,,
"201808241520278307860","7731441920003","5316",US,1,2018-08-24 15:20:27,ECOM,,
"201808241509433870360","2868120025000","3071",US,1,2018-08-24 15:09:43,ECOM,,
"201808241511109177600","2047850021202","3971",US,1,2018-08-24 15:11:10,ECOM,,
"201808241327174366270","7570530320014","5115",US,2,2018-08-24 13:27:17,ECOM,,
"201808241327427823220","2854890220036","3122",US,1,2018-08-24 13:27:42,ECOM,,
"201808241517359592110","2865151424000","5618",US,1,2018-08-24 15:17:35,ECOM,,
"201808241332027700690","2842760420005","4505",US,1,2018-08-24 13:32:02,ECOM,,
"201808241520598905630","6364580320003","6030",US,1,2018-08-24 15:20:59,ECOM,,
"201808241332029469590","2855841320004","4505",US,1,2018-08-24 13:32:02,ECOM,,
"201808241521009962570","2070280220012","5892",US,1,2018-08-24 15:21:00,ECOM,,
"201808241521010163920","2070280520012","5892",US,1,2018-08-24 15:21:01,ECOM,,
"201808241522073639500","2046511220002","5927",US,1,2018-08-24 15:22:07,ECOM,,
"201808241523462010070","4809381121402","6043",US,1,2018-08-24 15:23:46,ECOM,,
"201808241415478831570","2052680020016","5854",US,1,2018-08-24 14:15:47,ECOM,,
"201808240451405840050","5077440420003","4545",US,1,2018-08-24 05:09:59,ordervalidate,TK6SQNN,
"201808241423188727140","2093130021104","5844",US,2,2018-08-24 14:23:18,ECOM,,
"201808241420068185090","3404450120000","3411",US,1,2018-08-24 14:20:06,ECOM,,
"201808241428057856840","2842760420012","3984",US,1,2018-08-24 14:28:05,ECOM,,
"201808241423427845540","2226280120008","5171",US,2,2018-08-24 14:23:42,ECOM,,
"201808241321551873030","2910850220003","5375",US,1,2018-08-24 13:21:55,ECOM,,
"201808241428058040420","2842760320012","3984",US,1,2018-08-24 14:28:05,ECOM,,
"201808241326479837730","4809381121403","6715",US,1,2018-08-24 13:26:47,ECOM,,
"201808241430397307350","8989191020006","5934",US,1,2018-08-24 14:30:39,ECOM,,
"201808241430221015740","5097470020002","5696",US,4,2018-08-24 14:30:22,ECOM,,
"201808241430339587460","2837830021402","5149",US,1,2018-08-24 14:30:33,ECOM,,
"201808241432445147590","2195790520002","9343",US,1,2018-08-24 14:32:44,ECOM,,
"201808241432445874860","2855670020002","9343",US,1,2018-08-24 14:32:44,ECOM,,
"201808241432480586600","2051380120006","6348",US,1,2018-08-24 14:32:48,ECOM,,
"201808241435299303230","7739490220003","5975",US,1,2018-08-24 14:35:29,ECOM,,
"201808171444527686510","1448480720002","5678",US,1,2018-08-17 14:56:03,ordervalidate,TK8LGYS,
"201808171444527865140","3392160020004","5678",US,1,2018-08-17 14:56:03,ordervalidate,TK8LGYS,
"201808171444528217700","8296710121202","5678",US,1,2018-08-17 14:56:03,ordervalidate,TK8LGYS,
"201808171444528995200","5077640520002","5678",US,1,2018-08-17 14:56:03,ordervalidate,TK8LGYS,
